Date,Close,High,Low,Open,Volume
2024-05-29,18.75,18.924999237060547,18.329999923706055,18.790000915527344,14711300
2024-05-30,18.219999313354492,18.690000534057617,18.1299991607666,18.690000534057617,11896100
2024-05-31,18.270000457763672,18.6200008392334,18.030000686645508,18.190000534057617,11822500
2024-06-03,18.030000686645508,18.530000686645508,17.84000015258789,18.489999771118164,8527100
2024-06-04,17.950000762939453,18.209999084472656,17.850000381469727,17.899999618530273,6237800
2024-06-05,17.6299991607666,18.0,17.559999465942383,18.0,8868500
2024-06-06,18.030000686645508,18.125,17.325000762939453,17.549999237060547,9422200
2024-06-07,17.270000457763672,17.81999969482422,17.190000534057617,17.760000228881836,9142800
2024-06-10,17.969999313354492,18.0,17.200000762939453,17.229999542236328,9728100
2024-06-11,17.56999969482422,17.90999984741211,17.312999725341797,17.860000610351562,7330700
2024-06-12,17.90999984741211,18.559999465942383,17.81999969482422,18.06999969482422,8852800
2024-06-13,16.780000686645508,17.93000030517578,16.709999084472656,17.90999984741211,10573900
2024-06-14,16.399999618530273,16.75,16.165000915527344,16.75,9782600
2024-06-17,16.459999084472656,16.545000076293945,15.970000267028809,16.34000015258789,6343400
2024-06-18,16.079999923706055,16.579999923706055,16.049999237060547,16.31999969482422,5790300
2024-06-20,15.529999732971191,15.989999771118164,15.380000114440918,15.949999809265137,9030300
2024-06-21,15.970000267028809,16.045000076293945,15.229999542236328,15.40999984741211,8930200
2024-06-24,16.700000762939453,16.854999542236328,15.800000190734863,15.939000129699707,11408400
2024-06-25,16.020000457763672,16.700000762939453,15.899999618530273,16.700000762939453,8940400
2024-06-26,16.459999084472656,16.690000534057617,15.850000381469727,15.899999618530273,5490800
2024-06-27,16.540000915527344,16.764999389648438,16.239999771118164,16.40999984741211,5931200
2024-06-28,16.260000228881836,16.65999984741211,16.06999969482422,16.600000381469727,9041000
2024-07-01,15.8100004196167,16.350000381469727,15.755000114440918,16.270000457763672,5884600
2024-07-02,16.010000228881836,16.139999389648438,15.710000038146973,15.859999656677246,5116200
2024-07-03,15.729999542236328,16.100000381469727,15.720000267028809,16.079999923706055,3792000
2024-07-05,15.710000038146973,15.9399995803833,15.510000228881836,15.729999542236328,4406000
2024-07-08,16.149999618530273,16.530000686645508,15.529999732971191,15.800000190734863,8722600
2024-07-09,15.520000457763672,16.190000534057617,15.154999732971191,16.040000915527344,9830100
2024-07-10,15.380000114440918,15.619999885559082,15.170000076293945,15.600000381469727,7038000
2024-07-11,16.520000457763672,17.100000381469727,15.729999542236328,15.8100004196167,18465400
2024-07-12,17.110000610351562,17.350000381469727,16.809999465942383,16.899999618530273,12134400
2024-07-15,16.93000030517578,17.520000457763672,16.559999465942383,17.3700008392334,8460600
2024-07-16,17.649999618530273,17.81999969482422,16.989999771118164,17.0,11652300
2024-07-17,18.09000015258789,18.329999923706055,17.389999389648438,17.389999389648438,13622900
2024-07-18,16.3700008392334,18.364999771118164,16.309999465942383,17.989999771118164,17032900
2024-07-19,16.209999084472656,16.420000076293945,15.869999885559082,16.18000030517578,8332400
2024-07-22,16.469999313354492,16.540000915527344,15.970000267028809,16.3700008392334,6176500
2024-07-23,16.920000076293945,17.104999542236328,16.360000610351562,16.360000610351562,6249200
2024-07-24,15.600000381469727,17.18000030517578,15.579999923706055,16.739999771118164,8909500
2024-07-25,16.18000030517578,16.690000534057617,15.40999984741211,15.5,8194100
2024-07-26,16.610000610351562,16.780000686645508,16.239999771118164,16.510000228881836,7310500
2024-07-29,16.350000381469727,16.926000595092773,16.30500030517578,16.729999542236328,4987000
2024-07-30,16.170000076293945,16.540000915527344,15.880000114440918,16.290000915527344,5927200
2024-07-31,16.360000610351562,17.06999969482422,16.139999389648438,16.309999465942383,8844500
2024-08-01,15.350000381469727,16.219999313354492,15.149999618530273,16.200000762939453,10200400
2024-08-02,15.319999694824219,15.380000114440918,14.479999542236328,14.760000228881836,12817100
2024-08-05,14.479999542236328,14.885000228881836,13.90999984741211,13.960000038146973,12415200
2024-08-06,14.25,14.710000038146973,14.100000381469727,14.699999809265137,8327800
2024-08-07,13.930000305175781,14.850000381469727,13.895000457763672,14.25,11881800
2024-08-08,14.359999656677246,14.5649995803833,13.9399995803833,14.029999732971191,18302600
2024-08-09,15.539999961853027,16.485000610351562,14.680000305175781,14.800000190734863,35526600
2024-08-12,15.210000038146973,15.65999984741211,14.890000343322754,15.579999923706055,16479200
2024-08-13,16.25,16.6299991607666,15.210000038146973,15.449999809265137,13342200
2024-08-14,15.819999694824219,16.34000015258789,15.619999885559082,16.15999984741211,9639700
2024-08-15,16.31999969482422,16.43000030517578,15.930000305175781,16.110000610351562,8028000
2024-08-16,16.510000228881836,16.540000915527344,16.1200008392334,16.149999618530273,6101900
2024-08-19,16.719999313354492,16.790000915527344,16.3799991607666,16.670000076293945,8028000
2024-08-20,17.020000457763672,17.350000381469727,16.65999984741211,16.68000030517578,7778500
2024-08-21,17.299999237060547,17.3700008392334,16.860000610351562,17.1200008392334,6810900
2024-08-22,16.8700008392334,17.559999465942383,16.809999465942383,17.34000015258789,7615200
2024-08-23,17.8799991607666,17.93000030517578,16.969999313354492,17.059999465942383,9185400
2024-08-26,17.719999313354492,18.059999465942383,17.329999923706055,18.0,7119900
2024-08-27,17.260000228881836,17.649999618530273,17.06999969482422,17.559999465942383,4364200
2024-08-28,16.459999084472656,17.18000030517578,16.135000228881836,17.18000030517578,7657100
2024-08-29,16.670000076293945,17.315000534057617,16.56999969482422,16.700000762939453,6552900
2024-08-30,16.3700008392334,16.989999771118164,15.989999771118164,16.850000381469727,21249400
2024-09-03,16.700000762939453,18.170000076293945,16.6200008392334,17.860000610351562,22534200
2024-09-04,15.9399995803833,16.844999313354492,15.800000190734863,16.510000228881836,12058800
2024-09-05,17.09000015258789,17.110000610351562,15.8100004196167,15.890000343322754,13528100
2024-09-06,15.859999656677246,17.59000015258789,15.6850004196167,17.459999084472656,14249100
2024-09-09,17.170000076293945,17.299999237060547,16.1200008392334,16.1200008392334,13968900
2024-09-10,16.75,17.540000915527344,16.479999542236328,17.309999465942383,14942200
2024-09-11,17.219999313354492,17.270000457763672,16.229999542236328,16.709999084472656,11962500
2024-09-12,18.90999984741211,19.545000076293945,16.719999313354492,17.229999542236328,34076000
2024-09-13,19.90999984741211,20.709999084472656,19.389999389648438,19.59000015258789,26617900
2024-09-16,20.299999237060547,21.06999969482422,19.229999542236328,19.850000381469727,22514100
2024-09-17,20.6299991607666,20.760000228881836,20.02199935913086,20.479999542236328,12709100
2024-09-18,20.219999313354492,21.0,19.910999298095703,20.579999923706055,13302700
2024-09-19,20.290000915527344,21.170000076293945,20.1299991607666,21.100000381469727,13781600
2024-09-20,20.809999465942383,21.18000030517578,19.81999969482422,20.110000610351562,19519300
2024-09-23,21.3700008392334,21.65999984741211,20.360000610351562,21.030000686645508,17478200
2024-09-24,23.190000534057617,23.329999923706055,21.200000762939453,21.670000076293945,29472400
2024-09-25,21.889999389648438,23.149999618530273,21.1200008392334,22.8799991607666,28236000
2024-09-26,22.34000015258789,22.8799991607666,21.940000534057617,22.59000015258789,14815100
2024-09-27,22.59000015258789,23.295000076293945,22.270000457763672,22.579999923706055,11482400
2024-09-30,22.6200008392334,23.399999618530273,22.100000381469727,22.290000915527344,13068300
2024-10-01,21.59000015258789,22.790000915527344,21.202999114990234,22.649999618530273,11255800
2024-10-02,21.040000915527344,21.940000534057617,20.84000015258789,21.3799991607666,12474400
2024-10-03,20.690000534057617,21.24799919128418,20.010000228881836,20.799999237060547,12402200
2024-10-04,21.84000015258789,22.100000381469727,20.860000610351562,21.1299991607666,11535500
2024-10-07,21.200000762939453,21.920000076293945,20.78499984741211,21.649999618530273,9072900
2024-10-08,21.190000534057617,21.6200008392334,20.8799991607666,20.959999084472656,5673500
2024-10-09,21.09000015258789,21.889999389648438,21.06999969482422,21.06999969482422,6439500
2024-10-10,20.8799991607666,21.280000686645508,20.56999969482422,20.829999923706055,6187100
2024-10-11,21.6200008392334,22.200000762939453,20.559999465942383,20.81999969482422,8506000
2024-10-14,21.90999984741211,21.940000534057617,21.229999542236328,21.450000762939453,7985200
2024-10-15,21.950000762939453,22.850000381469727,21.670000076293945,21.989999771118164,10767200
2024-10-16,21.790000915527344,22.489999771118164,21.610000610351562,22.239999771118164,6821600
2024-10-17,21.270000457763672,21.790000915527344,20.81999969482422,21.670000076293945,7053500
2024-10-18,22.110000610351562,22.139999389648438,21.299999237060547,21.5,7030100
