Date,Close,High,Low,Open,Volume
2024-08-09,2.0399999618530273,2.190000057220459,2.0299999713897705,2.140000104904175,464600
2024-08-12,2.0299999713897705,2.0999999046325684,2.0,2.0299999713897705,699900
2024-08-13,2.109999895095825,2.180000066757202,2.0199999809265137,2.180000066757202,453700
2024-08-14,2.1500000953674316,2.1500000953674316,2.049999952316284,2.1500000953674316,372800
2024-08-15,2.2100000381469727,2.2990000247955322,2.130000114440918,2.130000114440918,645900
2024-08-16,2.109999895095825,2.2799999713897705,2.0850000381469727,2.2100000381469727,523100
2024-08-19,2.049999952316284,2.1500000953674316,1.9500000476837158,2.1500000953674316,1735100
2024-08-20,2.0299999713897705,2.140000104904175,1.9700000286102295,2.119999885559082,1335400
2024-08-21,2.359999895095825,2.4100000858306885,2.049999952316284,2.0899999141693115,908400
2024-08-22,2.4000000953674316,2.4800000190734863,2.311000108718872,2.3499999046325684,709900
2024-08-23,2.569999933242798,2.6700000762939453,2.4000000953674316,2.4700000286102295,961400
2024-08-26,2.549999952316284,2.6500000953674316,2.509999990463257,2.6500000953674316,568800
2024-08-27,2.549999952316284,2.5799999237060547,2.4700000286102295,2.549999952316284,526900
2024-08-28,2.319999933242798,2.5399999618530273,2.115000009536743,2.5,1343300
2024-08-29,2.325000047683716,2.4600000381469727,2.319999933242798,2.359999895095825,342300
2024-08-30,2.369999885559082,2.3949999809265137,2.2899999618530273,2.3299999237060547,385200
2024-09-03,2.309999942779541,2.5999999046325684,2.2799999713897705,2.380000114440918,621800
2024-09-04,2.440000057220459,2.5199999809265137,2.2899999618530273,2.2899999618530273,581300
2024-09-05,2.359999895095825,2.575000047683716,2.3350000381469727,2.575000047683716,350000
2024-09-06,2.194999933242798,2.3980000019073486,2.109999895095825,2.359999895095825,591000
2024-09-09,2.2300000190734863,2.2300000190734863,2.115000009536743,2.200000047683716,490100
2024-09-10,2.319999933242798,2.3299999237060547,2.115000009536743,2.2300000190734863,611900
2024-09-11,2.5199999809265137,2.5199999809265137,2.315000057220459,2.3399999141693115,747000
2024-09-12,2.700000047683716,2.755000114440918,2.5,2.5199999809265137,904900
2024-09-13,2.700000047683716,2.950000047683716,2.6500000953674316,2.75,1063200
2024-09-16,2.819999933242798,2.8399999141693115,2.7100000381469727,2.7100000381469727,906200
2024-09-17,2.6500000953674316,2.819999933242798,2.5450000762939453,2.819999933242798,788900
2024-09-18,2.6600000858306885,2.8299999237060547,2.549999952316284,2.6500000953674316,818900
2024-09-19,2.799999952316284,2.859999895095825,2.7200000286102295,2.75,566500
2024-09-20,2.859999895095825,2.9000000953674316,2.6549999713897705,2.809999942779541,2980300
2024-09-23,3.0,3.2899999618530273,2.890000104904175,2.950000047683716,1605400
2024-09-24,2.9800000190734863,3.119999885559082,2.9000000953674316,3.0999999046325684,860400
2024-09-25,2.8299999237060547,2.990000009536743,2.819999933242798,2.9600000381469727,722200
2024-09-26,2.9200000762939453,2.9600000381469727,2.7899999618530273,2.950000047683716,678000
2024-09-27,2.7200000286102295,3.0199999809265137,2.694999933242798,2.9100000858306885,1011800
2024-09-30,2.7799999713897705,2.809999942779541,2.690000057220459,2.7100000381469727,544700
2024-10-01,2.6500000953674316,2.8350000381469727,2.6449999809265137,2.7699999809265137,592800
2024-10-02,2.7100000381469727,2.859999895095825,2.609999895095825,2.6500000953674316,732800
2024-10-03,3.009999990463257,3.1449999809265137,2.6700000762939453,2.7100000381469727,1562400
2024-10-04,3.0999999046325684,3.2899999618530273,3.059999942779541,3.1500000953674316,1660400
2024-10-07,2.9600000381469727,3.240000009536743,2.8499999046325684,3.119999885559082,926700
2024-10-08,2.880000114440918,2.9700000286102295,2.859999895095825,2.9700000286102295,548100
2024-10-09,2.8499999046325684,2.930000066757202,2.815000057220459,2.869999885559082,521100
2024-10-10,2.8299999237060547,2.875,2.7799999713897705,2.8499999046325684,436900
2024-10-11,3.049999952316284,3.075000047683716,2.805000066757202,2.8299999237060547,586900
2024-10-14,3.0299999713897705,3.130000114440918,2.9800000190734863,3.0399999618530273,376400
2024-10-15,2.9000000953674316,3.065000057220459,2.7899999618530273,3.0299999713897705,1347000
2024-10-16,3.5,3.630000114440918,2.9100000858306885,3.0,2561600
2024-10-17,4.039999961853027,4.445000171661377,3.640000104904175,3.690000057220459,4761800
2024-10-18,4.28000020980835,4.769999980926514,4.03000020980835,4.210000038146973,4329700
2024-10-21,4.840000152587891,4.940000057220459,4.409999847412109,4.840000152587891,4472800
2024-10-22,4.75,5.21999979019165,4.559999942779541,4.840000152587891,3273200
2024-10-23,4.940000057220459,4.949999809265137,4.420000076293945,4.670000076293945,2541900
2024-10-24,5.230000019073486,5.489999771118164,4.639999866485596,4.989999771118164,3540200
2024-10-25,4.880000114440918,5.25,4.809999942779541,5.21999979019165,2506200
2024-10-28,5.090000152587891,5.300000190734863,4.610000133514404,4.949999809265137,3596100
2024-10-29,5.760000228881836,6.0,4.96999979019165,5.03000020980835,4414900
2024-10-30,6.900000095367432,9.229999542236328,6.836999893188477,8.550000190734863,51265700
2024-10-31,6.989999771118164,7.869999885559082,6.71999979019165,7.28000020980835,9876600
2024-11-01,7.789999961853027,8.859999656677246,7.119999885559082,7.480000019073486,23032500
2024-11-04,6.519999980926514,7.800000190734863,6.400000095367432,7.599999904632568,7933100
2024-11-05,6.909999847412109,7.090000152587891,6.505000114440918,6.679999828338623,3408700
2024-11-06,7.650000095367432,7.699999809265137,6.570000171661377,7.199999809265137,4120100
2024-11-07,8.40999984741211,8.760000228881836,7.460000038146973,7.599999904632568,6021300
2024-11-08,8.770000457763672,8.899999618530273,7.889999866485596,8.319999694824219,3683500
2024-11-11,8.270000457763672,9.329999923706055,8.125,8.979999542236328,4611600
2024-11-12,7.96999979019165,9.119999885559082,7.610000133514404,8.069999694824219,7189400
2024-11-13,8.329999923706055,8.6899995803833,7.409999847412109,8.0600004196167,8475000
2024-11-14,7.480000019073486,8.59000015258789,7.449999809265137,8.3100004196167,4559800
2024-11-15,7.269999980926514,7.570000171661377,6.650000095367432,7.329999923706055,4699400
2024-11-18,7.900000095367432,8.149999618530273,7.28000020980835,7.579999923706055,4368200
2024-11-19,7.25,8.017999649047852,7.110000133514404,7.739999771118164,4265300
2024-11-20,7.150000095367432,7.585000038146973,6.75,7.159999847412109,4020100
2024-11-21,7.710000038146973,7.764999866485596,6.869999885559082,7.150000095367432,4475800
2024-11-22,8.34000015258789,8.350000381469727,7.349999904632568,7.880000114440918,5906500
2024-11-25,7.650000095367432,8.479999542236328,7.110000133514404,8.399999618530273,6922300
2024-11-26,5.849999904632568,8.350000381469727,5.269999980926514,7.940000057220459,28926000
2024-11-27,5.019999980926514,5.829999923706055,4.940000057220459,5.690000057220459,14496600
2024-11-29,5.550000190734863,5.579999923706055,5.0,5.050000190734863,3833700
2024-12-02,5.099999904632568,5.949999809265137,4.900000095367432,5.65500020980835,5557100
2024-12-03,4.889999866485596,5.099999904632568,4.800000190734863,4.960000038146973,2670800
2024-12-04,4.869999885559082,5.389999866485596,4.829999923706055,4.920000076293945,4559400
2024-12-05,4.570000171661377,4.869999885559082,4.449999809265137,4.71999979019165,4241700
2024-12-06,4.599999904632568,4.739999771118164,4.329999923706055,4.5,2475600
2024-12-09,4.449999809265137,4.949999809265137,4.400000095367432,4.71999979019165,2660400
2024-12-10,4.5,4.559999942779541,4.329999923706055,4.400000095367432,2227900
2024-12-11,4.184999942779541,4.449999809265137,4.050000190734863,4.420000076293945,3625200
2024-12-12,4.369999885559082,4.710000038146973,4.099999904632568,4.199999809265137,2977100
2024-12-13,5.0,5.21999979019165,4.630000114440918,4.710000038146973,5364100
2024-12-16,5.900000095367432,6.010000228881836,5.070000171661377,5.269999980926514,6245600
2024-12-17,5.449999809265137,5.949999809265137,5.260000228881836,5.900000095367432,3227900
2024-12-18,4.510000228881836,5.570000171661377,4.414999961853027,5.360000133514404,3090200
2024-12-19,4.349999904632568,4.809999942779541,4.300000190734863,4.610000133514404,2272900
2024-12-20,4.889999866485596,4.900000095367432,4.309999942779541,4.309999942779541,3500700
2024-12-23,4.559999942779541,4.940000057220459,4.320000171661377,4.840000152587891,2175300
2024-12-24,4.519999980926514,4.519999980926514,4.335000038146973,4.489999771118164,678200
2024-12-26,5.039999961853027,5.039999961853027,4.394999980926514,4.5,1881500
2024-12-27,4.820000171661377,5.209000110626221,4.760000228881836,5.070000171661377,1505900
2024-12-30,4.579999923706055,4.769999980926514,4.505000114440918,4.730000019073486,1114600
2024-12-31,4.53000020980835,4.639999866485596,4.210000038146973,4.590000152587891,1949900
2025-01-02,4.940000057220459,5.179999828338623,4.610000133514404,4.699999809265137,1972100
2025-01-03,5.369999885559082,5.5,4.900000095367432,4.980000019073486,2497300
2025-01-06,5.03000020980835,5.599999904632568,4.96999979019165,5.53000020980835,2186000
2025-01-07,4.724999904632568,5.119999885559082,4.679999828338623,5.010000228881836,1179100
2025-01-08,4.730000019073486,4.789999961853027,4.400000095367432,4.590000152587891,1389000
2025-01-10,4.494999885559082,4.78000020980835,4.309999942779541,4.690000057220459,1851400
2025-01-13,4.949999809265137,5.050000190734863,4.324999809265137,4.420000076293945,2606100
2025-01-14,4.909999847412109,5.269999980926514,4.710000038146973,4.860000133514404,1579300
2025-01-15,5.210000038146973,5.400000095367432,5.050000190734863,5.150000095367432,2437900
2025-01-16,5.139999866485596,5.284999847412109,4.980000019073486,5.25,983300
2025-01-17,5.659999847412109,5.980000019073486,5.079999923706055,5.179999828338623,2737700
2025-01-21,6.400000095367432,6.440000057220459,5.699999809265137,5.710000038146973,4307500
2025-01-22,6.670000076293945,6.730000019073486,5.960000038146973,6.409999847412109,2726900
2025-01-23,6.619999885559082,6.771999835968018,6.260000228881836,6.389999866485596,2391100
2025-01-24,6.800000190734863,7.0,6.442999839782715,6.696000099182129,2651500
2025-01-27,5.21999979019165,5.869999885559082,5.050000190734863,5.820000171661377,4373000
2025-01-28,5.320000171661377,5.610000133514404,5.150000095367432,5.449999809265137,1703200
2025-01-29,5.429999828338623,5.480000019073486,5.135000228881836,5.389999866485596,1335100
2025-01-30,6.130000114440918,6.309999942779541,5.449999809265137,5.5,3409300
2025-01-31,5.75,6.349999904632568,5.610000133514404,6.070000171661377,2225300
2025-02-03,5.75,5.789999961853027,5.050000190734863,5.199999809265137,2159100
2025-02-04,5.885000228881836,6.03000020980835,5.394999980926514,5.730000019073486,1905800
2025-02-05,6.079999923706055,6.21999979019165,5.71999979019165,5.880000114440918,2707500
2025-02-06,5.760000228881836,6.183000087738037,5.730000019073486,6.070000171661377,1406700
2025-02-07,6.190000057220459,6.309999942779541,5.769999980926514,5.769999980926514,2841700
2025-02-10,6.300000190734863,6.989999771118164,6.260000228881836,6.409999847412109,3064700
2025-02-11,5.739999771118164,6.25,5.639999866485596,6.150000095367432,2296300
2025-02-12,5.574999809265137,5.869999885559082,5.429999828338623,5.585000038146973,1605100
2025-02-13,5.699999809265137,5.715000152587891,5.349999904632568,5.590000152587891,1212000
2025-02-14,5.289999961853027,5.789999961853027,5.263999938964844,5.699999809265137,1543000
2025-02-18,4.929999828338623,5.389999866485596,4.78000020980835,5.309999942779541,2534000
2025-02-19,4.75,5.099999904632568,4.71999979019165,4.919000148773193,2347000
2025-02-20,4.900000095367432,4.929999828338623,4.570000171661377,4.71999979019165,1382000
2025-02-21,4.769999980926514,5.25,4.769999980926514,4.980000019073486,1561400
2025-02-24,4.380000114440918,4.800000190734863,4.309999942779541,4.800000190734863,1515200
2025-02-25,4.210000038146973,4.53000020980835,4.139999866485596,4.460000038146973,1389300
2025-02-26,5.099999904632568,5.409999847412109,4.5,4.5,4077200
2025-02-27,4.639999866485596,5.150000095367432,4.635000228881836,5.110000133514404,1838200
2025-02-28,4.760000228881836,4.820000171661377,4.460000038146973,4.489999771118164,828300
2025-03-03,3.924999952316284,4.900000095367432,3.9100000858306885,4.900000095367432,2089900
2025-03-04,4.150000095367432,4.3379998207092285,3.6500000953674316,3.7699999809265137,2069800
2025-03-05,4.389999866485596,4.400000095367432,4.020999908447266,4.210000038146973,1276400
2025-03-06,4.059999942779541,4.239999771118164,3.950000047683716,4.159999847412109,1191100
2025-03-07,4.409999847412109,4.53000020980835,4.045000076293945,4.079999923706055,1481500
2025-03-10,3.930000066757202,4.400000095367432,3.7100000381469727,4.260000228881836,1560900
2025-03-11,4.019999980926514,4.159999847412109,3.9149999618530273,4.059999942779541,1081400
2025-03-12,4.110000133514404,4.329999923706055,4.039999961853027,4.21999979019165,1162000
2025-03-13,3.9200000762939453,4.119999885559082,3.8550000190734863,4.070000171661377,898600
2025-03-14,4.230000019073486,4.264999866485596,3.940000057220459,4.010000228881836,930300
2025-03-17,4.269999980926514,4.34499979019165,4.130000114440918,4.179999828338623,666800
2025-03-18,4.110000133514404,4.289999961853027,4.090000152587891,4.199999809265137,639100
2025-03-19,4.420000076293945,4.510000228881836,4.059999942779541,4.099999904632568,1059000
2025-03-20,4.239999771118164,4.489999771118164,4.232999801635742,4.320000171661377,921700
2025-03-21,4.190000057220459,4.275000095367432,4.110000133514404,4.159999847412109,1221400
2025-03-24,4.429999828338623,4.75,4.28000020980835,4.385000228881836,1585800
